Length,Angle,Signal
2.451718019028808,34.07523490952937,21.51226766286154
3.683967496759829,31.38586616495964,27.49623331054437
8.22542731739835,15.017439621209585,48.63837640577592
1.1002618211015291,-22.44707585884424,13.827362534039983
2.7365073879996062,31.250190623143578,22.173109405324517
1.4472998429918438,11.767164945570881,20.633483975912352
6.565755230847032,-5.062517156168777,29.730375441564444
1.347704594926814,-26.87937611502341,14.455859182960696
3.2777733481236435,13.19328285163737,19.12228455401169
7.937057125471233,19.613141503382934,39.93238753213669
0.21307521520414707,37.26426168953239,13.715247236086888
8.67028351119428,-22.55670901682385,45.75936817660766
1.1384586540703845,-20.442209093821585,12.57027866780534
8.14747659479302,23.479773584484068,43.356490363897656
6.409280653375302,9.008185919743122,45.034431637620585
3.0912658662267245,23.454907495170794,29.45872538563337
2.307359033784212,11.543029644014954,16.968809027007012
8.269180590974912,-5.81244267822823,62.29631895943799
3.812773653492739,21.521199289111376,21.741333180458753
1.114664863740682,33.354448831081136,12.514391692273593
4.021901367550512,-15.96281954063422,38.87060917378071
2.9165455555578914,10.487324785845646,21.63417103129412
7.955300674412915,-1.523315862544965,43.27928074553146
1.3834581572970128,-21.829739747698767,15.162806481851177
8.280995426981146,24.902549897745857,55.23378628308889
7.798679208165764,27.505552277174107,42.10637389799498
7.582707022367789,13.154448901223637,61.433701851947845
2.0468045679470146,40.77022844883884,18.8976208470388
2.978093179992025,-8.087535621627753,29.590432207183085
6.907702553972155,-3.1164739028258017,40.92938590622225
0.9039762757251135,-19.892734877360834,12.298006357399188
2.2282760230885024,22.082900573349832,19.77315059360374
7.61796562815419,-28.269034426586696,53.121295552586595
1.2750746428412152,-39.466910579553605,15.120790594999312
7.111678869273486,-37.548215747957045,40.328079539920665
5.781692646133706,-30.43565258451575,30.969314870115248
5.51946105131964,29.45924455149364,30.48889385137298
5.608841823821177,-0.36095496327136045,38.33381109933546
4.145478178196446,37.289085065931054,32.40655958736305
9.213562582040844,-37.77593896672066,56.110491799880144
1.2361678570176127,-33.31617091393434,15.595063000315381
5.652597625885103,-20.175652143674657,27.575908230247723
2.3071197894816597,-0.5981642677932086,23.890572024535476
4.431504904635491,12.064498946017219,22.794550816770638
7.225806200751938,-22.092275079558448,36.26296418918512
3.572450255599956,-3.2680031922503905,21.155697817104972
7.03506115585487,11.387184401187028,35.11334424407062
8.081871359460376,-33.703510997783866,46.767241649704644
4.21562710557133,21.28644116071746,30.41817573866457
2.137778610834251,15.96900076066467,14.811237546684694
5.6184190775808815,25.201932150158502,25.89048985458139
5.697369618830024,24.752093217694178,30.619883038593134
4.825467069427231,31.802249571732148,39.89017371872846
4.991094664467502,30.89314088681646,28.246809581611235
3.4269088616448418,41.94339130318593,23.52583941406657
3.758795293630887,44.45378942828619,19.539279753276475
9.345766432588235,-40.70362801424767,49.69706204286009
9.692738975955121,36.24351310516839,70.59352454877683
7.124573863837441,-28.52932715400005,42.41579269562895
9.675766845036366,34.012013165818594,59.07273685938446
5.616092819154547,35.09286451833935,28.356624077659525
6.83176781950092,33.528322731629245,46.99347676383181
5.337038708986277,44.77983301131006,24.74054728659096
0.33464304139842915,24.353587931770786,13.648310990614277
6.916108346951393,-10.477816862294727,43.72390293248306
0.21208859559141868,37.12941650653915,13.660005215726413
1.8289530348110672,29.549970805276534,16.68902409735531
2.617039759622881,38.99347253819117,18.532998571952426
1.577815534107917,9.703337735958387,17.63415391376626
6.225062571695964,2.7554017343817137,29.147865697653316
5.217923931634814,40.02901604602677,30.97553412728777
6.270372287082806,34.02344200250486,36.19336878871108
3.462369104577967,33.604060213719734,35.851568028372654
4.443816289357163,29.061545427143887,23.94956216642032
2.425825981542694,33.348093598372806,18.762099907174438
9.586437593202277,-27.99875132472465,48.4836769484199
3.2270963712299796,14.013742733881383,24.374080699170285
1.1168444589422721,35.54984273486955,15.115516804220729
7.087483551517739,-33.05658983699003,37.25440046459124
0.7349254000869787,22.786982853750143,11.865095106880435
4.0049584256680255,16.49569029548938,27.7459670761635
1.5016340839671305,2.5939581000313527,13.152540050643642
9.001245004504433,-3.135174668079604,79.06354992328579
4.329625252647018,-13.902865835465573,22.39034053786007
6.317820942339612,-11.656098942575065,30.854555182774497
6.7638247593587515,35.96937521727643,39.10027518687352
2.887081468060546,27.272030061014377,17.03073601798366
3.5394388293397627,-23.755132178921087,23.951668017487272
2.0890642478316646,-36.160592816595184,15.486455755975767
8.23465865616853,2.6530591718807797,49.365071674099184
4.399074936411535,28.317818175768256,26.286615098228904
1.8022724276504076,26.761681929765672,14.595657620949833
7.7065306875421165,-24.300026210356886,43.68039839479468
6.661213836242136,-9.482537109666541,35.691019524112946
2.308461752827623,40.127473143405325,18.417624353508558
2.3156513396360543,12.702640839438894,18.815876060687817
3.4897684198942946,-25.73882517117266,24.320403660131102
8.373171855221601,-40.83791847117264,41.22386866631443
7.82301939890557,-4.359172289168951,51.061006383058356
9.152886455840262,-40.58604189650442,64.6812275297443
9.116105420060123,-20.100153608772256,60.898208583317334
6.225801866781639,-12.401743357554299,28.015435797152413
3.4445860163370123,1.0266226589854388,30.38655072138176
8.600310429775783,17.63591106952023,43.12458090548082
6.453256088244955,31.592754051185874,33.18715345380908
5.724384934862505,42.19448132779907,33.54686905697275
6.613000075945122,-17.34457698664436,39.570437441277264
3.441031673940056,17.51466357598811,23.42105657919423
0.009462716820056727,24.441448237934914,11.336323531713811
3.5512560381707994,-37.32165841292858,29.747941197913917
6.89853618588527,-43.144447485140844,33.730296441683706
9.000050393590413,7.970887446169765,71.316855784131
6.25881219448816,-15.648454369093924,39.82454234220409
9.84884836272128,41.712238048795456,45.03921111716793
6.658636534649664,39.03210309230053,44.30257275769781
0.5945276422876589,-39.70775642358084,13.583657382486955
8.866975139415302,32.89702684311217,44.235651282633754
6.494339407811081,24.969136957053006,34.0568225750264
1.5296886361546047,-37.72297412996736,15.013395851447575
2.2694190808283663,-23.412937736306386,18.830846057653016
2.926731676237563,13.799449311746342,16.974919167405055
7.638114730392963,30.18041418668605,41.95165988631275
0.9135368162617741,-0.11295299041487628,12.55012724992469
0.6265617812870272,7.589845949346829,14.55604792906475
5.0316447339610075,13.530349906014031,26.171968821117705
6.4471817941096266,42.93864579560317,41.73994774059673
6.438474938718536,-44.98597518365452,29.594395202260348
9.867566835063203,-1.011417196515163,60.558320704999204
1.7108054556352925,36.914622653882056,14.544846885853573
5.492315235378338,-6.709254954448371,32.04471433777418
9.438727044647795,-4.8486805147012255,73.29465001033512
0.017710036869899026,-40.853868885777146,10.288599875246813
3.67793267856828,-5.265630496021502,34.34369153040106
1.9226163093768245,10.525835949380355,18.749833022424113
2.850395209714476,2.608408174491955,18.873545363896966
0.685186594963092,-15.746233479945346,14.105616313130518
2.0899859558646474,21.03619258709889,14.63389381379707
0.875253904036658,-38.37349037105784,15.648658449489684
1.8889366605611413,27.343813462785715,16.20669308237786
5.24936730494505,-1.5329278455538031,38.63023049217911
9.02137512503264,-1.619422505802759,56.58186715373047
0.44384891629403844,-44.09877515957814,10.775099529245088
0.026391213140340986,10.85888347050873,10.55671795489441
6.539338003043947,-23.06256449912431,40.13924810951595
4.267062085377219,-35.00630152261589,33.01577119761664
2.1978780702889775,2.0086339429995403,16.440383277400212
6.421667183729847,10.11392455559345,33.82678834519577
